Transport ID;Container ID;Container Type;Forwarder;Trucking Time Start;Ground Handler 1;Airport 1;Ground Handler 2;Airport 2;Ground Handler 3;Airport 3;Ground Handler 4;Airport 4;Ground Handler 5;Airport 5;Trucking Time End
8613;011-10047;1500C;Frigo Trans Fussgoenheim;11.08.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 10:00 +0200
8613;011-10031;1500C;Frigo Trans Fussgoenheim;11.08.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 10:00 +0200
8613;011-10032;1500C;Frigo Trans Fussgoenheim;11.08.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 10:00 +0200
8613;011-10027;1500C;Frigo Trans Fussgoenheim;11.08.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 10:00 +0200
8613;011-10015;1500C;Frigo Trans Fussgoenheim;11.08.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 10:00 +0200
8613;000-10247;770C;Frigo Trans Fussgoenheim;11.08.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 10:00 +0200
8613;011-10085;1500C;Frigo Trans Fussgoenheim;11.08.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 10:00 +0200
8614;012-10023;1500CRT;ACL;16.08.2017 14:00;;;;; ##; ##; ##; ##; ##; ##;
8615;011-10104;1500C;Bischof;11.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.08.2017 12:00 +0200
8615;011-10103;1500C;Bischof;11.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.08.2017 12:00 +0200
8615;011-10101;1500C;Bischof;11.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.08.2017 12:00 +0200
8615;011-10102;1500C;Bischof;11.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.08.2017 12:00 +0200
8618;011-10111;1500C;Airpharm SA;16.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.08.2017 10:00 +0200
8622;011-10095;1500C;ACL;17.08.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;18.08.2017 04:00
8622;012-10024;1500CRT;ACL;17.08.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;18.08.2017 04:00
8622;011-10030;1500C;ACL;17.08.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;18.08.2017 04:00
8622;011-10039;1500C;ACL;17.08.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;18.08.2017 04:00
8622;011-10038;1500C;ACL;17.08.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;18.08.2017 04:00
8623;000-10323;770C;Swiss World Cargo;18.08.2017 10:00 +0900;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 08:00 +0300
8623;002-10009;770CRT;Swiss World Cargo;18.08.2017 10:00 +0900;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 08:00 +0300
8624;012-10025;1500CRT;Courier Factory;10.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.08.2017 10:00 +0200
8625;012-10025;1500CRT;DHL Global Forwarding;11.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8626;011-10086;1500C;Courier Factory;17.08.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;18.08.2017 10:00 +0200
8627;011-10086;1500C;DHL Global Forwarding;18.08.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8628;011-10110;1500C;Freitan;11.08.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.08.2017 10:00 +0800
8629;011-10110;1500C;Jet Trans Innsbruck;17.08.2017 10:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
8630;012-10004;1500CRT;Courier Factory;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8630;012-10005;1500CRT;Courier Factory;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8630;012-10006;1500CRT;Courier Factory;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8630;012-10000;1500CRT;Courier Factory;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8630;012-10001;1500CRT;Courier Factory;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8632;000-10265;770C;L4P Logistics4Pharma;18.08.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 08:00 +0200
8632;000-10270;770C;L4P Logistics4Pharma;18.08.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 08:00 +0200
8633;000-10265;770C;DHL Global Forwarding;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8633;000-10270;770C;DHL Global Forwarding;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8637;011-10095;1500C;Courier Factory;21.08.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8637;000-10323;770C;Courier Factory;21.08.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8637;002-10009;770CRT;Courier Factory;21.08.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8637;012-10024;1500CRT;Courier Factory;21.08.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8637;011-10030;1500C;Courier Factory;21.08.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8637;011-10039;1500C;Courier Factory;21.08.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8637;011-10038;1500C;Courier Factory;21.08.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8638;012-10023;1500CRT;DHL Global Forwarding;18.08.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;
8639;012-10037;1500CRT;Courier Factory;21.08.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8640;012-10020;1500CRT;Courier Factory;18.08.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 10:00 +0200
8645;052-10001;52;;14.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2017 12:00 +0200
8646;052-10003;52;Courier Factory;18.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 08:00 +0200
8646;052-10002;52;Courier Factory;18.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 08:00 +0200
8650;052-10000;52;Quickstat;08.08.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;09.08.2017 13:00
8652;052-10000;52;Quickstat;10.08.2017 11:00;;;;; ##; ##; ##; ##; ##; ##;11.08.2017 00:00 +0200
8653;052-10001;52;Quickstat;14.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.08.2017 05:00 +0300
8654;052-10001;52;Quickstat;15.08.2017 17:00 +0300;;;;; ##; ##; ##; ##; ##; ##;16.08.2017 07:00 +0200
8655;052-10002;52;Quickstat;22.08.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8658;012-10004;1500CRT;DHL Global Forwarding;21.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.08.2017 07:00 +1000
8658;012-10005;1500CRT;DHL Global Forwarding;21.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.08.2017 07:00 +1000
8658;012-10006;1500CRT;DHL Global Forwarding;21.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.08.2017 07:00 +1000
8658;012-10000;1500CRT;DHL Global Forwarding;21.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.08.2017 07:00 +1000
8658;012-10001;1500CRT;DHL Global Forwarding;21.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.08.2017 07:00 +1000
8661;052-10002;52;Quickstat;23.08.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;24.08.2017 10:00 +0200
8663;052-10004;52;;04.09.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8663;052-10004;52;;04.09.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8664;011-10101;1500C;Logistic Intergrators;01.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8664;011-10102;1500C;Logistic Intergrators;01.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8668;011-10105;1500C;DHL Global Forwarding;01.09.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;03.09.2017 09:00 +0300
8668;000-10196;770C;DHL Global Forwarding;01.09.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;03.09.2017 09:00 +0300
8671;011-10105;1500C;DHL Global Forwarding;01.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;03.09.2017 06:00 +0300
8671;000-10196;770C;DHL Global Forwarding;01.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;03.09.2017 06:00 +0300
8672;011-10105;1500C;Airpharm SA;04.09.2017 00:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8672;000-10196;770C;Airpharm SA;04.09.2017 00:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8674;011-10083;1500C;L4P Logistics4Pharma;08.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.09.2017 05:00 +0200
8675;000-10195;770C;L4P Logistics4Pharma;01.09.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.09.2017 09:00 +0200
8676;000-10195;770C;DHL Global Forwarding;04.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;08.09.2017 08:00 +0300
8679;000-10195;770C;Jet Trans Innsbruck;11.09.2017 05:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8680;012-10023;1500CRT;Jet Trans Innsbruck;10.09.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8682;052-10004;52;Quickstat;04.09.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;06.09.2017 06:00 +0200
8683;052-10004;52;Quickstat;06.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;06.09.2017 17:00 +0200
8685;052-10005;52;;07.09.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;07.09.2017 11:00 +0200
8686;052-10005;52;Quickstat;07.09.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8688;011-10099;1500C;Jet Trans Innsbruck;08.09.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;
8688;011-10014;1500C;Jet Trans Innsbruck;08.09.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;
8690;012-10049;1500CRT;Emirates SkyCargo;11.08.2017 23:00 +0800;;;;; ##; ##; ##; ##; ##; ##;31.08.2017 10:00 +0400
8692;012-10050;1500CRT;Jet Trans Innsbruck;11.09.2017 10:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
8692;011-10110;1500C;Jet Trans Innsbruck;11.09.2017 10:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
8693;002-10015;770CRT;Shreepa Logistik PVT. LTD;12.09.2017 20:00 +0530;;;;; ##; ##; ##; ##; ##; ##;
8694;011-10101;1500C;Shreepa Logistik PVT. LTD;04.09.2017 15:30 +0530;;;;; ##; ##; ##; ##; ##; ##;08.09.2017 10:00 +0200
8694;011-10102;1500C;Shreepa Logistik PVT. LTD;04.09.2017 15:30 +0530;;;;; ##; ##; ##; ##; ##; ##;08.09.2017 10:00 +0200
8695;012-10004;1500CRT;Jet Trans Innsbruck;31.08.2017 14:00 +1000;;;;; ##; ##; ##; ##; ##; ##;
8695;012-10005;1500CRT;Jet Trans Innsbruck;31.08.2017 14:00 +1000;;;;; ##; ##; ##; ##; ##; ##;
8695;012-10006;1500CRT;Jet Trans Innsbruck;31.08.2017 14:00 +1000;;;;; ##; ##; ##; ##; ##; ##;
8695;012-10000;1500CRT;Jet Trans Innsbruck;31.08.2017 14:00 +1000;;;;; ##; ##; ##; ##; ##; ##;
8695;012-10001;1500CRT;Jet Trans Innsbruck;31.08.2017 14:00 +1000;;;;; ##; ##; ##; ##; ##; ##;
8697;052-10005;52;Quickstat;11.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;12.09.2017 08:00 +0200
8698;000-10265;770C;Ocasa;30.08.2017 14:00;;;;; ##; ##; ##; ##; ##; ##;30.08.2017 18:00
8698;000-10270;770C;Ocasa;30.08.2017 14:00;;;;; ##; ##; ##; ##; ##; ##;30.08.2017 18:00
8700;011-10088;1500C;Jet Trans Innsbruck;21.08.2017 19:00 +0300;;;;; ##; ##; ##; ##; ##; ##;01.09.2017 10:00 +0200
8702;012-10048;1500CRT;Airpharm SA;24.08.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8702;012-10048;1500CRT;Airpharm SA;24.08.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8702;012-10048;1500CRT;Airpharm SA;24.08.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8703;011-10083;1500C;Panalpina World Transport;11.09.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.09.2017 10:00
8704;011-10086;1500C;Gebrüder Weiss;24.08.2017 14:00 +0300;;;;; ##; ##; ##; ##; ##; ##;25.08.2017 10:00 +0300
8706;012-10020;1500CRT;Airpharm SA;19.09.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8707;012-10059;1500CRT;Bischof;21.08.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 18:00 +0200
8707;012-10060;1500CRT;Bischof;21.08.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 18:00 +0200
8708;011-10055;1500C;Lion Logistics Inc.;24.08.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;24.08.2017 14:00
8709;011-10055;1500C;Lion Logistics Inc.;24.08.2017 22:00;;;;; ##; ##; ##; ##; ##; ##;25.08.2017 11:00
8710;011-10021;1500C;Cougar Courier Services;10.07.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.07.2017 07:00 +0200
8711;011-10021;1500C;Cougar Courier Services;12.07.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.07.2017 10:00 +0200
8712;011-10021;1500C;Cougar Courier Services;18.07.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;19.07.2017 09:00 +0200
8713;011-10021;1500C;Cougar Courier Services;19.07.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;20.07.2017 08:00 +0200
8714;011-10022;1500C;ACL;28.08.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;28.08.2017 12:00
8716;011-10022;1500C;ACL;29.08.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;31.08.2017 10:00
8717;002-10008;770CRT;Frigo Trans Fussgoenheim;29.08.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;31.08.2017 12:00 +0200
8717;002-10005;770CRT;Frigo Trans Fussgoenheim;29.08.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;31.08.2017 12:00 +0200
8717;002-10000;770CRT;Frigo Trans Fussgoenheim;29.08.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;31.08.2017 12:00 +0200
8717;002-10004;770CRT;Frigo Trans Fussgoenheim;29.08.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;31.08.2017 12:00 +0200
8718;032-10002;32;Courier Factory;13.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.09.2017 16:00 +0300
8718;012-10008;1500CRT;Courier Factory;13.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.09.2017 16:00 +0300
8719;032-10002;32;Courier Factory;15.09.2017 08:00 +0300;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 15:00 +0200
8719;012-10008;1500CRT;Courier Factory;15.09.2017 08:00 +0300;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 15:00 +0200
8720;011-10046;1500C;Bischof;14.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 10:00 +0200
8720;011-10047;1500C;Bischof;14.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 10:00 +0200
8720;011-10044;1500C;Bischof;14.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 10:00 +0200
8720;011-10040;1500C;Bischof;14.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 10:00 +0200
8720;011-10041;1500C;Bischof;14.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 10:00 +0200
8721;011-10046;1500C;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8721;011-10047;1500C;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8721;011-10044;1500C;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8721;011-10040;1500C;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8721;011-10041;1500C;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8721;012-10031;1500CRT;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8721;012-10034;1500CRT;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8721;012-10033;1500CRT;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8722;031-10000;31;L4P Logistics4Pharma;15.09.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.09.2017 10:00 +0400
8723;052-10001;52;Courier Factory;18.08.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2017 04:00 +0200
8724;052-10001;52;Quickstat;21.08.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;22.08.2017 06:00 +0200
8725;052-10001;52;Quickstat;23.08.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;24.08.2017 09:00 +0200
8726;052-10003;52;;05.09.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;05.09.2017 09:00 +0200
8728;011-10100;1500C;Courier Factory;04.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;05.09.2017 04:00 +0200
8729;011-10100;1500C;Courier Factory;05.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;06.09.2017 07:00 +0200
8729;011-10100;1500C;Courier Factory;05.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;06.09.2017 07:00 +0200
8730;011-10106;1500C;L4P Logistics4Pharma;15.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 10:00 +0200
8731;011-10106;1500C;L4P Logistics4Pharma;15.09.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.09.2017 17:00 +0200
8733;000-10251;770C;L4P Logistics4Pharma;15.09.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;18.09.2017 07:00 +0200
8734;000-10251;770C;DHL Global Forwarding;18.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8740;052-10005;52;;25.09.2017 06:00 +0000;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 11:00 +0000
8742;052-10003;52;;11.09.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.09.2017 10:00 +0200
8742;052-10002;52;;11.09.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.09.2017 10:00 +0200
8743;052-10005;52;Quickstat;25.09.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8744;052-10002;52;Quickstat;11.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.09.2017 05:00 +0900
8745;052-10002;52;Quickstat;14.09.2017 09:00 +0900;;;;; ##; ##; ##; ##; ##; ##;19.09.2017 09:00 +0200
8746;052-10003;52;Quickstat;11.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.09.2017 07:00 +0900
8747;052-10003;52;Quickstat;14.09.2017 09:00 +0900;;;;; ##; ##; ##; ##; ##; ##;19.09.2017 07:00 +0200
8748;000-10252;770C;Frigo Trans Fussgoenheim;25.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8748;011-10106;1500C;Frigo Trans Fussgoenheim;25.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8748;011-10112;1500C;Frigo Trans Fussgoenheim;25.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8749;000-10193;770C;L4P Logistics4Pharma;22.09.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;24.09.2017 09:00 +0200
8752;000-10193;770C;DHL Global Forwarding;25.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8753;011-10108;1500C;L4P Logistics4Pharma;22.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;24.09.2017 09:00 +0200
8756;011-10108;1500C;Panalpina World Transport;25.09.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8757;012-10026;1500CRT;Courier Factory;22.09.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 09:00 +0200
8758;012-10026;1500CRT;DHL Global Forwarding;25.09.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8759;012-10027;1500CRT;Courier Factory;22.09.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 09:00 +0200
8760;012-10027;1500CRT;DHL Global Forwarding;25.09.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8763;052-10005;52;Quickstat;26.09.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.09.2017 05:00 +0200
8764;002-10000;770CRT;Airpharm SA;25.09.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;26.09.2017 10:00 +0200
8765;011-10114;1500C;L4P Logistics4Pharma;28.09.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8767;002-10015;770CRT;Yusen Logistics;27.09.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;28.09.2017 10:00
8768;012-10040;1500CRT;Courier Factory;28.09.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8768;012-10041;1500CRT;Courier Factory;28.09.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8768;012-10042;1500CRT;Courier Factory;28.09.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8768;012-10060;1500CRT;Courier Factory;28.09.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8769;012-10047;1500CRT;Courier Factory;27.09.2017 05:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8769;012-10047;1500CRT;Courier Factory;27.09.2017 05:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8771;002-10014;770CRT;Courier Factory;28.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;29.09.2017 06:00 +0200
8773;011-10098;1500C;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;19.09.2017 10:00 +0530
8773;011-10103;1500C;Airpharm SA;15.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;19.09.2017 10:00 +0530
8774;011-10098;1500C;Shreepa Logistik PVT. LTD;22.09.2017 10:30 +0530;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 10:30 +0530
8774;011-10103;1500C;Shreepa Logistik PVT. LTD;22.09.2017 10:30 +0530;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 10:30 +0530
8777;011-10098;1500C;Shreepa Logistik PVT. LTD;22.09.2017 15:00 +0530;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 10:00 +0200
8777;011-10103;1500C;Shreepa Logistik PVT. LTD;22.09.2017 15:00 +0530;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 10:00 +0200
8778;011-10003;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10001;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10008;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10007;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10005;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;000-10350;770C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;000-10349;770C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;000-10307;770C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10011;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10004;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10002;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8778;011-10009;1500C;Frigo Trans Fussgoenheim;29.09.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8779;011-10065;1500C;Bischof;25.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.09.2017 07:00 +0200
8779;011-10069;1500C;Bischof;25.09.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.09.2017 07:00 +0200
8780;002-10009;770CRT;Bischof;27.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;27.09.2017 14:00 +0200
8780;012-10024;1500CRT;Bischof;27.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;27.09.2017 14:00 +0200
8785;012-10040;1500CRT;DHL Global Forwarding;29.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8785;012-10041;1500CRT;DHL Global Forwarding;29.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8785;012-10042;1500CRT;DHL Global Forwarding;29.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8785;012-10060;1500CRT;DHL Global Forwarding;29.09.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8786;011-10045;1500C;L4P Logistics4Pharma;02.10.2017 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.10.2017 10:00 +0200
8787;011-10045;1500C;Panalpina World Transport;02.10.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8788;011-10028;1500C;L4P Logistics4Pharma;02.10.2017 03:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.10.2017 10:00 +0200
8789;011-10028;1500C;DHL Global Forwarding;02.10.2017 14:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8790;000-10198;770C;L4P Logistics4Pharma;02.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.10.2017 11:00 +0200
